age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
49;housemaid;married;basic.4y;no;no;yes;cellular;apr;wed;1770;4;149;5;nonexistent;-1.534;93.201;-43.065;2.748;5134;no
41;services;single;high.school;no;yes;no;cellular;feb;tue;1063;10;64;8;nonexistent;-0.453;93.567;-35.564;3.889;5148;no
44;technician;single;professional.course;no;yes;no;telephone;may;mon;1203;6;179;11;nonexistent;-1.635;93.504;-39.141;2.976;5138;no
69;housemaid;married;basic.6y;no;no;yes;cellular;jun;fri;1885;5;28;9;nonexistent;-1.066;93.345;-38.926;3.061;5187;no
65;services;married;high.school;no;no;no;cellular;nov;tue;1418;5;180;8;nonexistent;-1.305;93.178;-38.883;3.14;5128;no
45;blue-collar;divorced;professional.course;no;yes;no;cellular;may;wed;896;8;125;7;nonexistent;-0.725;93.152;-43.421;3.24;5080;no
30;technician;married;basic.9y;no;yes;no;cellular;jun;tue;998;10;87;9;nonexistent;-2.014;94.047;-40.395;2.898;5079;no
43;technician;single;high.school;no;yes;no;cellular;jun;wed;826;10;136;9;nonexistent;-0.626;93.372;-42.47;3.172;5097;no
42;services;married;high.school;no;yes;no;cellular;jul;mon;995;8;73;9;nonexistent;-1.052;93.477;-44.523;2.676;5068;no
55;technician;married;high.school;no;yes;no;cellular;may;thu;879;8;165;10;nonexistent;-1.563;93.45;-36.92;3.046;5055;no
58;admin.;married;basic.4y;no;yes;no;cellular;sep;tue;1248;7;58;6;nonexistent;-0.915;93.628;-37.825;3.364;5073;no
64;admin.;single;basic.4y;no;yes;no;telephone;may;thu;1424;10;52;12;nonexistent;-1.768;93.874;-39.183;2.338;5125;no
55;technician;married;basic.4y;no;yes;no;telephone;jul;mon;1510;7;148;13;nonexistent;-2.045;94.023;-39.484;2.028;5069;no
51;technician;married;basic.9y;no;yes;no;telephone;jun;wed;1258;7;12;14;nonexistent;-1.554;93.468;-37.996;2.828;5138;no
44;management;married;basic.6y;no;yes;yes;telephone;may;fri;1976;8;88;10;nonexistent;-1.352;94.295;-37.984;2.722;5102;no
42;technician;single;professional.course;no;yes;yes;telephone;may;tue;2052;12;136;12;nonexistent;-0.481;93.591;-37.696;3.241;5127;yes
54;blue-collar;divorced;high.school;no;yes;no;cellular;nov;mon;1117;5;86;9;nonexistent;-0.81;93.128;-35.451;4.214;5143;no
40;services;divorced;professional.course;no;no;no;cellular;jun;mon;1469;5;28;3;nonexistent;-0.153;93.296;-40.182;3.866;5071;no
62;admin.;divorced;basic.4y;no;yes;no;telephone;jul;fri;1387;9;148;14;nonexistent;-1.288;93.495;-39.377;2.238;5097;no
64;admin.;married;high.school;no;yes;no;telephone;aug;tue;1608;8;163;12;nonexistent;-0.931;93.85;-37.969;2.793;5125;no
51;admin.;married;basic.9y;no;yes;no;cellular;may;fri;1637;8;151;9;nonexistent;-1.61;93.403;-39.113;3.053;5157;no
64;retired;married;professional.course;no;yes;no;telephone;jul;tue;794;9;27;12;nonexistent;-1.758;92.829;-40.144;3.053;5168;no
62;admin.;married;professional.course;no;yes;no;telephone;may;wed;1502;9;198;11;nonexistent;-0.692;93.823;-37.736;3.006;5136;no
69;unemployed;single;university.degree;no;yes;yes;cellular;jul;wed;1923;6;114;9;nonexistent;-1.155;93.741;-39.316;2.532;5132;no
47;technician;single;basic.4y;no;yes;yes;telephone;may;mon;1751;10;62;13;nonexistent;-1.386;94.025;-40.967;2.02;5128;no
73;management;married;professional.course;no;yes;yes;telephone;aug;wed;1704;7;186;12;nonexistent;-1.597;93.48;-38.789;2.631;5182;no
39;blue-collar;married;high.school;no;yes;no;cellular;jul;thu;1155;11;32;9;success;-1.158;93.885;-40.401;2.648;5097;no
43;blue-collar;divorced;professional.course;no;yes;no;cellular;jun;thu;759;9;174;8;nonexistent;-1.143;93.418;-44.369;2.995;5063;no
55;blue-collar;married;high.school;no;yes;yes;cellular;jun;wed;1629;6;19;7;nonexistent;-1.068;93.398;-40.395;3.072;5145;no
64;services;married;high.school;no;yes;no;cellular;may;thu;1293;6;89;8;nonexistent;-1.611;92.625;-42.693;3.068;5187;no
61;technician;married;basic.4y;no;yes;no;telephone;sep;thu;1252;9;9;11;nonexistent;-0.429;93.125;-41.215;2.867;5082;no
52;admin.;married;high.school;no;yes;no;telephone;may;mon;1265;8;128;14;nonexistent;-2.174;93.955;-38.89;1.892;5096;no
61;housemaid;married;basic.9y;no;no;yes;cellular;jun;tue;2436;5;193;8;nonexistent;-2.056;93.429;-45.467;1.939;5139;yes
39;technician;married;basic.4y;no;yes;no;telephone;may;mon;1167;8;134;13;nonexistent;-2.433;93.896;-38.796;2.551;5102;no
45;services;married;basic.4y;no;yes;no;cellular;jan;mon;1037;9;82;9;nonexistent;-1.049;93.335;-42.664;3.005;5087;no
67;retired;divorced;university.degree;no;yes;no;telephone;jun;thu;1350;6;165;12;nonexistent;-2.154;93.081;-41.525;2.232;5163;no
46;retired;married;basic.9y;no;yes;no;telephone;may;wed;1171;9;82;10;nonexistent;-0.976;93.595;-43.727;2.657;5086;no
50;unemployed;married;university.degree;no;yes;no;telephone;jul;wed;1115;8;45;12;nonexistent;-1.373;93.521;-37.039;2.976;5150;no
47;admin.;divorced;university.degree;no;yes;no;telephone;feb;thu;1038;11;22;12;failure;-1.519;93.808;-39.994;2.473;5071;no
36;housemaid;married;university.degree;no;yes;no;cellular;jul;tue;816;10;77;7;nonexistent;-0.641;93.364;-42.395;3.511;5114;no
31;unemployed;married;university.degree;no;yes;no;cellular;jun;tue;826;10;43;6;nonexistent;-1.036;93.742;-40.248;3.22;5107;no
57;blue-collar;single;university.degree;no;yes;no;telephone;may;wed;1070;8;173;10;nonexistent;-2.292;93.144;-41.294;2.619;5152;no
54;retired;married;basic.9y;no;yes;no;telephone;may;mon;1233;12;73;15;nonexistent;-1.796;93.992;-39.397;1.907;5062;no
59;retired;single;basic.6y;no;yes;no;cellular;may;fri;1272;7;55;9;nonexistent;-1.809;92.98;-38.86;3.345;5173;no
77;unemployed;married;high.school;no;yes;no;cellular;jun;tue;1432;7;198;7;nonexistent;-0.808;92.561;-36.099;2.877;5092;yes
62;admin.;married;high.school;no;yes;yes;cellular;aug;thu;1738;9;95;7;nonexistent;-1.265;94.358;-38.058;2.54;5078;no
56;admin.;married;basic.4y;no;yes;yes;telephone;apr;fri;2329;13;34;13;nonexistent;-2.075;94.111;-40.656;2.076;5084;yes
50;unemployed;married;high.school;no;yes;no;telephone;aug;wed;1283;9;108;11;nonexistent;-1.528;93.675;-36.934;2.695;5101;no
60;admin.;single;high.school;no;yes;yes;telephone;may;tue;1754;7;110;11;success;-1.374;93.682;-37.723;2.89;5142;no
66;services;married;university.degree;no;yes;yes;cellular;aug;tue;1701;7;59;8;failure;-1.249;93.683;-40.794;2.616;5147;no
38;blue-collar;divorced;high.school;no;yes;no;telephone;jun;mon;1273;9;184;10;nonexistent;-1.778;93.874;-41.732;2.531;5051;no
65;retired;single;high.school;no;yes;no;cellular;jun;thu;1412;6;55;8;nonexistent;-0.625;93.59;-39.045;3.229;5105;no
75;technician;married;high.school;no;yes;no;cellular;jun;tue;1066;6;80;8;nonexistent;-1.874;92.911;-41.052;2.791;5159;no
37;blue-collar;single;high.school;no;yes;no;cellular;may;mon;964;7;179;7;nonexistent;-1.987;93.9;-42.871;2.695;5056;no
42;services;married;university.degree;no;yes;no;telephone;may;thu;1233;7;113;10;nonexistent;-1.954;93.999;-43.882;1.995;5056;no
45;blue-collar;single;basic.4y;no;yes;no;telephone;jun;tue;1360;10;42;14;failure;-2.675;94.34;-39.492;1.61;5060;no
67;retired;single;high.school;no;yes;no;telephone;may;wed;1571;8;196;10;nonexistent;-1.486;93.601;-38.905;2.64;5145;no
61;services;married;high.school;no;yes;yes;telephone;jun;tue;1814;6;144;10;nonexistent;-1.447;93.77;-40.714;2.209;5115;no
24;blue-collar;married;high.school;no;yes;no;cellular;jun;tue;636;10;152;4;failure;-0.693;93.571;-39.764;4.392;5112;no
42;unemployed;married;basic.9y;no;yes;no;cellular;sep;wed;489;9;33;8;failure;-0.812;93.197;-43.108;3.507;5062;no
67;technician;married;basic.9y;no;yes;no;telephone;oct;tue;1396;10;34;11;nonexistent;-0.985;92.971;-36.097;3.199;5079;yes
59;technician;married;basic.6y;no;yes;no;cellular;dec;fri;1300;6;42;8;nonexistent;-1.378;93.405;-36.326;3.468;5133;no
61;technician;married;basic.9y;no;yes;no;cellular;apr;mon;1255;7;82;8;nonexistent;-1.223;93.33;-41.244;2.986;5136;no
61;admin.;married;university.degree;no;yes;yes;telephone;mar;mon;2005;8;89;15;nonexistent;-0.605;93.364;-38.703;2.64;5100;yes
59;admin.;married;high.school;no;yes;no;cellular;jul;tue;1475;7;96;6;nonexistent;-0.878;93.585;-40.802;2.995;5086;no
37;management;married;basic.6y;no;yes;no;cellular;nov;mon;923;7;33;7;nonexistent;-0.763;93.158;-41.481;3.729;5117;no
42;management;married;basic.9y;no;yes;no;cellular;jul;thu;851;9;36;6;nonexistent;-0.627;93.404;-37.94;3.919;5121;no
59;unemployed;married;basic.4y;no;yes;no;cellular;aug;tue;1414;5;105;7;nonexistent;-1.044;93.075;-39.235;3.485;5162;no
61;unemployed;single;university.degree;no;yes;no;telephone;may;tue;1509;8;144;10;nonexistent;-1.591;93.514;-40.269;2.568;5133;no
52;blue-collar;married;high.school;no;yes;no;cellular;jul;tue;1291;7;166;9;nonexistent;-1.831;93.52;-39.187;3.201;5160;no
62;blue-collar;married;university.degree;no;yes;no;telephone;oct;tue;1363;11;121;14;nonexistent;-1.678;93.728;-39.643;2.285;5148;no
47;management;married;basic.9y;no;no;yes;cellular;jun;tue;1713;5;130;5;nonexistent;-1.736;93.383;-43.936;2.503;5110;no
66;technician;single;professional.course;no;yes;no;telephone;may;wed;1447;8;130;11;nonexistent;-1.291;93.241;-40.151;2.774;5163;no
64;technician;married;basic.9y;no;yes;no;cellular;jun;fri;1352;6;54;9;failure;-1.679;93.298;-42.597;2.459;5139;no
46;management;divorced;basic.4y;no;yes;no;cellular;jul;tue;1002;10;13;8;nonexistent;-0.409;93.322;-40.786;3.296;5114;no
40;unemployed;divorced;basic.4y;no;yes;no;cellular;aug;tue;834;9;10;9;nonexistent;-1.491;93.7;-39.883;3.069;5101;no
44;admin.;single;high.school;no;yes;no;telephone;jun;thu;1117;9;68;12;nonexistent;-1.698;93.743;-40.077;2.923;5089;no
57;admin.;divorced;basic.9y;no;yes;no;telephone;may;mon;1384;8;157;11;nonexistent;-0.609;93.448;-37.933;3.448;5127;no
50;services;married;high.school;no;yes;no;cellular;sep;tue;1381;5;14;7;nonexistent;-1.058;92.812;-41.778;3.023;5141;no
55;blue-collar;married;professional.course;no;yes;no;cellular;aug;wed;1479;7;165;10;nonexistent;-1.507;93.507;-42.199;2.503;5149;no
44;housemaid;single;basic.6y;no;yes;no;cellular;may;wed;565;9;95;9;nonexistent;-0.767;93.264;-41.538;3.384;5098;no
72;blue-collar;single;basic.9y;no;yes;no;cellular;aug;mon;1524;6;172;7;nonexistent;-1.392;93.528;-40.984;2.507;5127;no
52;blue-collar;single;professional.course;no;yes;no;cellular;may;wed;1729;9;156;7;nonexistent;-0.861;93.522;-33.472;3.074;5080;yes
50;admin.;single;high.school;no;no;yes;cellular;may;wed;1607;4;103;5;nonexistent;-1.609;93.17;-42.746;2.725;5137;no
55;blue-collar;divorced;professional.course;no;yes;no;cellular;apr;wed;1368;6;93;8;nonexistent;-1.656;93.244;-41.755;2.791;5135;no
65;housemaid;married;basic.9y;no;yes;no;telephone;apr;wed;1524;9;74;13;nonexistent;0.435;92.81;-40.609;3.173;5118;yes
58;housemaid;single;basic.9y;no;yes;no;telephone;jun;thu;835;10;27;11;success;-0.666;93.205;-41.141;2.649;5085;no
55;management;single;basic.6y;no;yes;yes;cellular;may;tue;1600;5;191;9;nonexistent;-1.105;93.377;-37.54;3.325;5136;no
59;admin.;single;university.degree;no;yes;no;telephone;may;mon;1268;8;1;11;nonexistent;-1.919;93.368;-43.682;1.843;5122;no
58;services;married;university.degree;no;yes;no;cellular;sep;mon;1194;7;117;7;success;-2.041;93.22;-45.25;2.126;5123;no
56;blue-collar;single;university.degree;no;no;no;cellular;apr;fri;1391;5;999;0;success;-1.268;93.203;-46.411;2.595;5096;no
74;management;divorced;high.school;no;yes;no;telephone;jun;thu;724;12;3;17;nonexistent;-0.462;93.523;-32.925;3.538;5140;no
41;services;married;professional.course;no;yes;no;telephone;may;thu;824;9;12;11;nonexistent;-1.9;93.754;-39.351;3.053;5086;no
72;blue-collar;married;high.school;no;yes;no;telephone;may;fri;1152;7;190;12;nonexistent;-1.121;92.782;-41.844;2.631;5155;no
62;services;married;high.school;no;yes;no;cellular;apr;thu;1519;6;26;7;failure;-0.868;93.57;-39.859;3.103;5126;no
42;housemaid;divorced;professional.course;no;yes;no;telephone;may;thu;606;7;92;10;nonexistent;-1.861;93.401;-43.481;2.743;5069;no
56;blue-collar;married;basic.6y;no;yes;no;cellular;jun;thu;1580;6;147;4;nonexistent;-1.413;93.477;-44.879;2.241;5085;no
52;blue-collar;married;basic.6y;no;yes;no;telephone;jul;tue;947;10;180;10;nonexistent;-1.041;93.675;-40.284;2.769;5063;no
61;technician;married;basic.9y;no;yes;no;cellular;may;fri;1599;7;98;9;nonexistent;-1.326;93.515;-36.985;3.198;5145;no
43;technician;single;professional.course;no;yes;no;cellular;may;wed;687;10;150;8;nonexistent;-0.583;93.287;-39.224;3.652;5114;no
43;retired;married;basic.9y;no;yes;no;cellular;jun;tue;771;7;165;6;nonexistent;-1.41;93.42;-42.928;3.248;5050;no
40;blue-collar;married;basic.9y;no;yes;no;cellular;jul;tue;1117;9;31;9;nonexistent;-1.377;93.709;-41.865;2.907;5082;no
65;admin.;divorced;university.degree;no;yes;no;telephone;aug;thu;1432;10;29;10;nonexistent;-1.653;94.062;-37.296;2.508;5099;no
62;management;single;basic.9y;no;no;no;cellular;jun;tue;1299;5;28;7;nonexistent;-1.243;93.149;-40.407;2.949;5102;no
51;admin.;married;basic.6y;no;yes;no;telephone;may;mon;1158;9;37;12;nonexistent;-1.296;93.605;-39.339;2.613;5106;no
41;blue-collar;divorced;high.school;no;yes;no;cellular;jun;wed;1252;8;53;9;nonexistent;-1.927;93.863;-39.707;2.534;5084;no
45;housemaid;single;professional.course;no;yes;no;cellular;may;thu;1371;6;188;6;nonexistent;-1.149;93.267;-41.565;3.468;5133;no
56;housemaid;married;basic.4y;no;yes;no;telephone;may;tue;691;10;195;12;nonexistent;-1.052;93.345;-42.57;2.629;5046;no
56;retired;married;high.school;no;yes;no;cellular;jun;thu;1513;9;87;8;nonexistent;-0.427;93.241;-35.788;3.025;5093;yes
60;management;married;basic.4y;no;yes;no;cellular;nov;fri;1241;6;165;9;failure;-1.386;93.181;-38.909;3.146;5122;no
59;technician;single;high.school;no;yes;yes;telephone;aug;fri;1810;8;37;11;nonexistent;-1.104;93.781;-39.6;2.447;5119;no
44;admin.;married;basic.9y;no;yes;no;telephone;aug;wed;1045;11;175;10;nonexistent;-1.469;93.805;-41.976;2.529;5054;no
50;services;married;basic.9y;no;yes;no;telephone;jul;thu;997;9;141;13;nonexistent;-1.884;93.785;-35.012;2.68;5093;no
65;services;single;high.school;no;yes;no;cellular;apr;tue;1236;7;171;9;nonexistent;-1.495;93.259;-40.974;2.737;5133;no
52;admin.;married;university.degree;no;yes;yes;cellular;aug;mon;1651;9;177;8;nonexistent;-1.835;94.558;-38.214;2.567;5084;no
64;blue-collar;single;professional.course;no;yes;no;cellular;jul;wed;1250;6;108;9;nonexistent;-0.866;92.964;-37.717;3.61;5154;no
43;technician;single;university.degree;no;yes;no;telephone;jun;mon;1213;11;87;11;nonexistent;-0.869;93.751;-36.498;3.246;5131;no
43;technician;married;high.school;no;yes;no;cellular;may;wed;1256;7;34;9;nonexistent;-1.795;93.743;-42.796;2.372;5069;no
56;admin.;single;basic.4y;no;yes;no;cellular;jun;mon;1450;7;83;7;nonexistent;-0.824;93.575;-36.937;3.533;5126;no
54;retired;married;basic.9y;no;yes;no;telephone;sep;mon;1202;11;149;14;nonexistent;-1.721;93.962;-37.534;2.166;5071;no
58;technician;married;university.degree;no;yes;no;cellular;jun;fri;1306;6;62;6;nonexistent;-0.31;93.209;-41.105;3.341;5098;no
62;blue-collar;married;high.school;no;yes;yes;cellular;may;thu;1893;6;190;9;nonexistent;-1.602;93.875;-36.946;2.933;5147;no
69;blue-collar;married;university.degree;no;yes;no;telephone;jul;thu;1340;7;25;10;failure;-0.32;93.482;-37.438;3.207;5085;no
60;blue-collar;divorced;basic.6y;no;no;no;cellular;jun;tue;1548;5;49;6;nonexistent;-1.43;93.274;-41.309;2.858;5149;no
55;admin.;married;basic.9y;no;yes;yes;telephone;oct;tue;2210;12;12;14;nonexistent;-1.217;93.915;-41.529;2.683;5100;yes
65;admin.;married;basic.9y;no;yes;no;telephone;may;tue;1291;6;18;14;nonexistent;-1.748;93.05;-38.391;3.058;5187;no
56;management;divorced;basic.9y;no;yes;no;cellular;jul;wed;1534;10;37;8;nonexistent;-0.818;93.556;-37.04;3.064;5058;yes
51;housemaid;married;basic.9y;no;yes;no;telephone;jul;wed;1146;8;27;13;nonexistent;-1.937;93.686;-40.878;2.302;5076;no
52;services;single;high.school;no;yes;no;telephone;mar;mon;1899;11;19;16;nonexistent;-1.599;93.998;-41.312;2.075;5088;yes
57;housemaid;married;high.school;no;yes;no;telephone;jun;tue;1154;7;38;12;nonexistent;-1.127;93.304;-41.072;2.718;5107;no
57;housemaid;single;basic.9y;no;yes;no;telephone;apr;wed;1248;10;179;11;nonexistent;-0.658;93.743;-37.414;3.238;5119;no
33;unemployed;married;basic.4y;no;yes;no;cellular;may;tue;719;10;179;9;nonexistent;-1.168;93.587;-39.579;3.419;5124;no
44;technician;married;professional.course;no;yes;yes;cellular;may;thu;1903;6;189;8;nonexistent;-1.178;94.08;-39.887;2.883;5104;no
48;blue-collar;married;high.school;no;yes;no;telephone;may;fri;1017;10;69;13;nonexistent;-1.955;93.846;-39.52;2.275;5047;no
63;services;married;high.school;no;yes;no;cellular;jul;tue;1209;7;31;6;nonexistent;-0.659;93.442;-33.666;2.966;5034;yes
50;blue-collar;single;high.school;no;yes;no;cellular;jun;wed;1330;5;11;9;success;-0.818;93.231;-37.29;3.872;5125;no
41;blue-collar;married;university.degree;no;no;no;cellular;may;fri;1551;5;140;8;nonexistent;-2.877;93.518;-42.295;2.174;5115;no
58;services;married;high.school;no;yes;no;telephone;jun;fri;1420;10;199;11;nonexistent;-1.176;94.278;-35.642;2.952;5089;no
63;blue-collar;married;university.degree;no;yes;no;telephone;jun;tue;1556;9;103;13;nonexistent;0.271;92.617;-42.391;3.466;5163;yes
45;admin.;single;high.school;no;yes;no;cellular;jun;tue;962;9;176;8;nonexistent;-0.899;93.613;-39.537;3.136;5101;no
55;blue-collar;single;basic.9y;no;yes;no;cellular;may;mon;1576;9;156;9;nonexistent;-1.807;93.622;-40.701;2.929;5064;yes
42;technician;married;basic.9y;no;yes;no;telephone;sep;thu;1257;8;16;10;nonexistent;-2.253;94.115;-40.184;2.414;5066;no
58;housemaid;married;high.school;no;yes;yes;cellular;jun;tue;1882;6;21;10;nonexistent;-1.2;93.749;-38.122;2.584;5099;no
38;admin.;married;high.school;no;yes;no;telephone;may;wed;742;10;28;10;nonexistent;-1.205;93.645;-41.299;3.124;5112;no
52;blue-collar;married;high.school;no;yes;no;cellular;jul;thu;1370;7;44;9;nonexistent;-0.999;93.471;-37.777;3.514;5125;no
39;blue-collar;married;basic.6y;no;yes;no;cellular;may;fri;932;10;102;9;nonexistent;-1.992;93.973;-39.465;2.949;5064;no
42;unemployed;married;high.school;no;yes;no;cellular;jun;tue;935;7;26;8;success;-0.946;93.352;-41.612;3.284;5095;no
62;technician;married;professional.course;no;yes;no;cellular;may;tue;1444;9;177;9;nonexistent;-1.035;93.909;-38.89;2.745;5100;no
64;services;divorced;high.school;no;yes;no;telephone;apr;fri;1202;8;172;11;nonexistent;-1.093;93.546;-35.656;3.108;5109;no
55;housemaid;married;high.school;no;yes;no;telephone;feb;tue;1219;10;160;10;nonexistent;-0.844;93.598;-39.696;2.765;5055;no
54;technician;single;university.degree;no;yes;no;telephone;may;fri;1542;9;167;12;nonexistent;-1.018;93.633;-40.324;2.496;5102;no
48;housemaid;married;high.school;no;yes;no;cellular;may;mon;1339;6;170;6;nonexistent;-1.512;93.441;-40.244;3.099;5100;no
42;blue-collar;divorced;basic.4y;no;yes;no;cellular;may;fri;917;11;189;9;nonexistent;-0.868;93.575;-40.198;3.247;5085;no
58;retired;married;professional.course;no;yes;no;telephone;jun;wed;2131;7;74;17;nonexistent;-0.249;93.585;-39.44;2.986;5041;yes
53;blue-collar;married;basic.6y;no;yes;no;cellular;may;mon;1073;5;1;5;nonexistent;-1.502;93.028;-43.484;2.947;5118;no
54;admin.;single;professional.course;no;yes;no;cellular;aug;wed;1147;10;28;9;nonexistent;-1.066;94.226;-39.545;2.829;5060;no
59;technician;married;basic.6y;no;no;yes;telephone;jun;fri;1792;5;49;10;nonexistent;-2.084;93.253;-43.743;2.2;5174;no
54;blue-collar;married;basic.4y;no;yes;no;cellular;jul;tue;1298;6;64;4;nonexistent;-2.103;93.531;-44.455;2.442;5097;no
37;blue-collar;married;basic.6y;no;yes;no;cellular;jun;mon;1035;10;1;9;nonexistent;-0.738;93.525;-41.071;3.166;5107;no
56;retired;single;basic.9y;no;yes;no;cellular;sep;wed;991;7;36;8;nonexistent;-1.25;92.839;-43.317;2.864;5155;no
60;admin.;married;basic.4y;no;yes;no;telephone;may;fri;1154;11;23;13;nonexistent;-1.408;93.98;-34.936;3.19;5127;no
61;retired;single;basic.6y;no;yes;no;telephone;jul;mon;1214;9;184;13;nonexistent;-1.025;93.582;-36.769;2.548;5103;no
